Date,ABC,DEF,GHI,JKL,MNO,PQR,STU,VWX,XYZ,ZAB,mkt,date2,rf,rm,hml,smb
4/7/2004,15.76282677,59.7736978,83.40529553,22.47237569,4.796141576,454.1810812,31.03732037,117.6358134,205.7383508,37.52228382,359.063835,4/7/2004,0.4,-0.426,-0.23,0.92
4/8/2004,15.66498854,59.62169857,83.02270243,22.71499244,4.770539397,455.0138298,29.68394884,116.9744072,200.956915,37.80719106,358.3607591,4/8/2004,0.4,-0.196,0.11,-0.27
4/12/2004,15.93676141,58.93770203,83.02270243,22.83630081,4.727869098,455.0138298,30.44441474,117.8247866,186.3393828,38.53370453,359.7754857,4/12/2004,0.4,0.394,-0.27,0.2
4/13/2004,15.58889213,58.13970606,82.34253692,22.47237569,4.540119784,447.185993,31.26932691,115.3681351,182.2410093,37.60775599,354.4333036,4/13/2004,0.4,-1.496,-0.22,-0.6
4/14/2004,16.03459965,58.40570472,82.00245417,22.29041314,4.488915426,442.8557004,30.28974371,113.9508361,178.825698,37.36558483,353.2444061,4/14/2004,0.4,-0.336,-0.22,-0.37
4/15/2004,14.89315357,59.20370068,82.68261967,22.65433825,4.497449485,436.5268111,30.457304,112.9114836,189.0716318,38.40549627,353.2232121,4/15/2004,0.4,-0.006,-0.11,-0.3
4/16/2004,15.33886109,59.65969838,82.00245417,23.04859046,4.454779187,444.5211976,31.44977645,114.8012155,191.5306559,38.27728801,354.9369564,4/16/2004,0.4,0.484,0.22,-0.08
4/19/2004,14.90402449,59.35569991,82.85266105,23.04859046,4.437711067,440.3574546,32.10712834,114.8957021,190.0279189,38.33426946,355.7329063,4/19/2004,0.4,0.224,-0.36,0.5
4/20/2004,14.88228266,58.3297051,82.68261967,22.83630081,4.35237047,444.3546478,31.77200777,116.6909474,180.3284349,37.3798302,350.2755695,4/20/2004,0.4,-1.546,0.11,-0.28
4/21/2004,14.70834802,56.31571528,84.04295069,22.68466534,4.540119784,445.6870456,31.57866898,128.5962587,179.9185976,37.28011266,352.1862609,4/21/2004,0.4,0.544,-0.04,0.47
4/22/2004,14.6974771,57.49370933,86.21097825,22.71499244,4.651062561,452.3490343,31.83645403,135.6827535,187.7055073,38.80436641,357.3444584,4/22/2004,0.4,1.454,0.08,0.04
4/23/2004,14.77357351,56.35371509,86.2534886,22.50270279,4.471847306,450.0173382,31.78489702,135.1158339,183.7437462,38.16332511,357.2515609,4/23/2004,0.4,-0.026,-0.11,-0.21
4/26/2004,14.70834802,55.85971759,86.55106101,23.04859046,4.32676829,445.1873964,31.28221617,135.0213473,182.7874591,38.2060612,356.1244278,4/26/2004,0.4,-0.316,-0.1,-0.14
4/27/2004,14.28438233,54.83372277,86.50855066,23.2912072,4.309700171,449.6842388,31.38533019,137.9504318,184.7000334,39.78729639,356.566296,4/27/2004,0.4,0.124,-0.06,-0.1
4/28/2004,14.16480227,53.69372854,85.53081274,23.44284266,4.284097992,442.6891507,30.53463951,134.2654545,183.8803587,39.06078293,350.990861,4/28/2004,0.4,-1.576,0.02,-0.91
4/29/2004,13.86041664,54.56772412,86.08344722,23.44284266,4.267029872,436.5268111,29.00081845,133.1316153,180.3284349,37.77870033,347.9296089,4/29/2004,0.4,-0.876,-0.54,-0.84
4/30/2004,14.16480227,53.95972719,84.51056448,22.80597371,4.096348677,432.6961676,28.67858713,133.0371287,179.9185976,37.6789828,345.6892278,4/30/2004,0.4,-0.646,0.08,-0.81
5/3/2004,14.15393135,55.06172162,85.61583343,22.80597371,3.968337781,441.5233026,29.67105959,132.281236,180.05521,38.79012105,348.6505691,5/3/2004,0.3,0.853,-0.37,0
5/4/2004,14.34960782,54.87172258,86.21097825,22.65433825,3.763520347,442.1895015,29.40038528,133.4150751,184.5634209,37.99238077,349.8834804,5/4/2004,0.3,0.353,0.09,0.49
5/5/2004,14.39309148,55.51771932,86.38101963,20.92569397,3.857395005,446.8528936,28.80747966,130.9584236,182.3776217,36.55359919,350.7347311,5/5/2004,0.3,0.243,-0.34,-0.09
5/6/2004,14.13218952,55.09972143,85.8708955,20.10686246,3.754986288,446.5197942,28.16301703,128.9742051,182.3776217,36.25444659,347.8113329,5/6/2004,0.3,-0.837,-0.19,-0.38
5/7/2004,13.81693298,54.87172258,83.95793,20.34947921,3.67817975,428.3658749,27.33810486,124.7223082,174.1808747,35.28576196,342.3009038,5/7/2004,0.3,-1.597,-0.53,-0.6
5/10/2004,13.69735292,54.75772316,83.19274381,20.22817083,3.652577571,424.7017811,26.97720578,121.3207907,170.7655634,34.47377632,337.6197243,5/10/2004,0.3,-1.377,-0.48,-0.51
5/11/2004,13.80606207,54.90972239,83.10772312,20.65275013,3.550168854,427.5331263,27.23499084,124.533335,175.2737743,35.12906298,340.9889888,5/11/2004,0.3,0.993,0.15,0.84
5/12/2004,13.75170749,54.52972431,83.15023346,20.34947921,3.498964495,421.7038862,28.0341245,125.478201,175.1371618,35.64189602,341.3745242,5/12/2004,0.3,0.113,-0.09,-0.2
5/13/2004,14.02348037,54.87172258,83.74537828,19.68228317,3.439226077,422.2035353,26.88698101,124.8167948,176.2300614,35.798595,341.0776575,5/13/2004,0.3,-0.087,0,-0.28
5/14/2004,13.64299834,54.68172354,83.15023346,19.68228317,3.456294197,421.5373365,30.93420634,127.2734463,180.05521,36.06925688,340.6107011,5/14/2004,0.3,-0.137,0.22,-0.68
5/17/2004,13.16467808,54.03572681,82.47006795,19.68228317,3.447760137,416.7073946,30.12218343,123.588469,178.825698,36.14048369,336.9620073,5/17/2004,0.3,-1.077,-0.41,-0.36
5/18/2004,13.27338723,54.41572489,83.44780587,20.10686246,3.422157958,418.2063421,30.88264933,125.1002546,183.7437462,35.34274341,339.6107762,5/18/2004,0.3,0.783,0.34,0.31
5/19/2004,13.94738396,54.07372662,82.85266105,20.22817083,3.464828256,417.3735935,30.63775353,121.9821969,177.322961,35.30000733,339.213664,5/19/2004,0.3,-0.117,0.38,0.05
5/20/2004,13.81693298,54.56772412,82.5125783,21.47158164,3.464828256,416.2077455,29.81284136,122.8325763,181.1481097,34.92962791,339.3595572,5/20/2004,0.3,0.043,0.24,-0.16
5/21/2004,13.79519115,54.87172258,82.55508864,20.86503978,3.413623898,416.2077455,30.67642129,123.3050092,181.2847221,34.84415574,340.8662549,5/21/2004,0.3,0.443,0.02,0.39
5/24/2004,14.00173854,55.21372085,82.08747485,20.10686246,3.370953599,418.0397924,30.93420634,123.7774422,186.2027703,36.83850644,342.1400602,5/24/2004,0.3,0.373,0.61,0.67
5/25/2004,14.37134965,56.16371605,81.61986107,20.74373141,3.33681736,423.0362839,31.52711197,127.0844731,190.4377563,37.16614976,347.7730758,5/25/2004,0.3,1.633,0.09,0.59
5/26/2004,14.32786599,56.46771451,79.74940592,21.13798362,3.370953599,424.2021319,32.22313161,130.1080442,193.3066178,36.39690021,348.6889228,5/26/2004,0.3,0.263,0,0.12
5/27/2004,14.81705717,55.70771836,80.93969556,20.3798063,3.413623898,428.1993252,32.72581246,130.2025308,194.3995174,36.18321978,350.657578,5/27/2004,0.3,0.563,-0.16,-0.25
5/28/2004,14.74096076,55.63171874,80.42957143,20.34947921,3.3282833,429.3651732,32.35202414,128.5962587,195.7656419,36.92397861,350.7733141,5/28/2004,0.3,0.033,0.17,-0.03
6/1/2004,14.45831697,55.74571816,80.55710246,20.86503978,3.362419539,440.8571038,32.60980919,130.2025308,195.7656419,37.00945078,351.2436654,6/1/2004,0.4,0.134,-0.03,0.62
6/2/2004,14.6213807,56.04971663,80.9822059,20.50111467,3.311215181,440.0243552,32.28757787,128.9742051,198.6345033,36.7387889,352.2778413,6/2/2004,0.4,0.294,-0.16,-0.23
6/3/2004,14.54528429,55.36572009,80.47208177,20.25849793,3.114931807,433.8620156,31.81067552,127.7458793,195.492417,36.01227543,349.2752125,6/3/2004,0.4,-0.856,-0.08,-0.88
6/4/2004,14.6974771,55.28972047,81.19475762,20.01588119,3.089329628,436.5268111,32.30046712,129.1631783,195.492417,35.96953935,351.3912187,6/4/2004,0.4,0.604,0.03,0.32
6/7/2004,15.14318462,56.04971663,82.38504726,20.62242304,3.00398903,447.3525428,32.23602086,131.6198298,199.5907905,36.68180745,356.8944879,6/7/2004,0.4,1.554,0.36,0.17
6/8/2004,15.04534638,56.27771547,82.59759899,20.71340432,3.072261508,451.8493851,32.76448022,133.5095617,199.8640154,36.08350224,357.087263,6/8/2004,0.4,0.054,-0.04,-0.17
6/9/2004,14.9148954,55.8977174,83.53282656,20.62242304,3.277078942,446.020145,31.97823581,133.3205885,196.4487041,36.35416412,353.2656014,6/9/2004,0.4,-1.076,0.09,-0.49
6/10/2004,15.02360455,56.3917149,84.17048173,20.62242304,3.225874583,444.3546478,31.91378955,134.9268607,195.2191921,36.61058064,354.5183778,6/10/2004,0.4,0.354,0.42,-0.29
6/14/2004,14.92576632,56.01171682,83.32027484,20.50111467,3.285613002,442.0229518,31.9266788,131.808803,190.0279189,36.05501152,350.6190078,6/14/2004,0.4,-1.106,-0.42,-0.56
6/15/2004,15.09970096,56.77171298,83.02270243,20.31915211,3.362419539,442.3560512,32.54536292,133.4150751,195.9022543,37.0379415,353.4140041,6/15/2004,0.4,0.794,0.24,0.92
6/16/2004,15.14318462,56.65771355,82.93768174,20.3798063,3.498964495,445.0208467,32.60980919,135.3992937,197.2683788,38.71889423,353.8878963,6/16/2004,0.4,0.134,0.1,0.17
6/17/2004,14.94750815,56.92371221,83.27776449,20.34947921,3.498964495,451.5162857,32.01690357,135.3992937,198.7711158,39.06078293,353.7251453,6/17/2004,0.4,-0.046,0.23,-0.03
6/18/2004,15.09970096,57.18971086,83.49031622,20.07653537,3.481896376,451.0166366,31.51422271,137.5724854,198.224666,39.01804684,354.4829277,6/18/2004,0.4,0.214,0.24,-0.18
6/21/2004,14.94750815,57.45570952,82.81015071,19.77326444,3.66964569,451.6828354,31.72045076,135.4937803,200.8203026,38.34851482,353.1878915,6/21/2004,0.4,-0.366,0.12,0.13
6/22/2004,15.23015194,57.15171106,81.66237141,19.92489991,3.754986288,443.1887998,31.05020962,138.5173514,199.5907905,38.54794989,354.5467404,6/22/2004,0.4,0.384,0,0.23
6/23/2004,15.29537743,58.51970414,82.30002658,20.07653537,3.865929064,456.0131281,31.64311524,141.6354091,203.4159391,38.87559322,357.6948276,6/23/2004,0.4,0.884,0.27,0.49
6/24/2004,15.25189377,57.87370741,80.72714384,20.19784374,3.985405901,456.1796778,31.25643766,139.8401637,201.0935275,38.7331396,356.9944323,6/24/2004,0.4,-0.196,0,0.09
6/25/2004,15.02360455,58.02570664,80.76965418,20.10686246,4.062212438,456.5127773,31.38533019,137.2890256,197.4049913,39.18899118,356.2954085,6/25/2004,0.4,-0.196,0.12,1.16
6/28/2004,15.01273364,58.06370644,81.95994382,20.62242304,4.104882737,462.008918,30.9728741,135.4937803,191.9404933,38.47672308,355.4910901,6/28/2004,0.4,-0.226,-0.19,-0.02
6/29/2004,14.90402449,57.41770971,82.34253692,20.68307723,4.224359574,473.5008485,29.79995211,137.4779988,191.6672684,38.87559322,356.4664714,6/29/2004,0.4,0.274,0.02,0.52
6/30/2004,15.08883004,58.06370644,82.30002658,20.62242304,3.379487659,476.4987434,30.457304,135.4937803,191.3940435,39.81578712,358.4109331,6/30/2004,0.4,0.544,0.33,0.1
7/1/2004,14.89315357,57.45570952,81.91743348,20.68307723,3.311215181,473.8339479,29.54216706,130.1080442,193.1700053,39.68757886,354.8624274,7/1/2004,0.5,-0.995,0.63,-0.53
7/2/2004,14.64312253,57.53170913,81.83241279,20.59209595,3.251476763,475.1663457,29.18126798,129.446638,197.1317664,39.81578712,354.2065388,7/2/2004,0.5,-0.185,0.42,0.17
7/6/2004,14.27351142,57.03771163,81.87492313,20.68307723,3.029591209,470.3364039,28.35635582,129.5411246,195.9022543,39.70182422,351.0505345,7/6/2004,0.5,-0.895,1.09,-0.86
7/7/2004,14.32786599,55.8977174,82.00245417,20.65275013,2.799171596,472.1684508,28.60125162,129.5411246,197.5416037,39.74456031,351.7357509,7/7/2004,0.5,0.195,0.18,-0.29
7/8/2004,13.97999671,55.66971855,80.64212315,20.47078758,2.534615744,474.999796,28.56258386,127.9348525,193.8530676,39.30295408,348.5320481,7/8/2004,0.5,-0.915,0.37,-0.98
7/9/2004,11.81668462,54.11172642,81.10973694,19.83391863,2.619956342,479.4966383,28.36924507,131.2418834,194.9459672,40.6135274,349.6666199,7/9/2004,0.5,0.325,-0.11,0.15
7/12/2004,11.86016828,53.35173027,81.364799,19.83391863,2.474877326,468.0047078,28.0341245,131.2418834,198.224666,40.086449,349.6841037,7/12/2004,0.5,0.005,0.4,-0.47
7/13/2004,11.79494279,54.14972623,80.47208177,19.98555409,2.526081684,463.5078654,28.61414087,131.2418834,196.3120917,40.07220364,349.8764828,7/13/2004,0.5,0.055,-0.02,0.1
7/14/2004,11.74058822,54.18772604,80.93969556,20.34947921,2.381002669,467.0054095,28.26613105,130.7694504,196.4487041,41.26881405,348.9505376,7/14/2004,0.5,-0.265,0.64,-0.36
7/15/2004,11.44707351,54.18772604,79.06924041,20.47078758,2.372468609,470.836053,27.82789646,130.2025308,200.0006279,41.89560999,347.7835091,7/15/2004,0.5,-0.335,0.19,0.59
7/16/2004,11.19704247,53.31373046,79.40932316,19.955227,2.35540049,472.1684508,26.35852166,128.5962587,200.0006279,42.08079969,346.17007,7/16/2004,0.5,-0.465,0.73,-0.73
7/19/2004,11.2948807,55.40371989,79.62187488,20.07653537,2.363934549,481.6617847,26.29407539,129.7300978,201.5033648,41.93834607,345.9797288,7/19/2004,0.5,-0.055,0.58,-0.22
7/20/2004,11.45794443,55.85971759,80.00446798,19.955227,2.235923653,483.4938316,27.64744692,126.4230669,202.3230395,41.49673985,348.566903,7/20/2004,0.5,0.745,-0.71,0.87
7/21/2004,11.24052613,56.20171586,79.74940592,20.47078758,2.210321474,481.8283344,26.35852166,125.8561474,200.6836901,41.42551304,343.5663274,7/21/2004,0.5,-1.445,0.66,-1.19
7/22/2004,11.09920423,55.09972143,81.06722659,19.77326444,2.142048996,482.661083,26.22962913,126.8954999,195.7656419,40.81296247,343.858483,7/22/2004,0.5,0.085,-0.47,-0.48
7/23/2004,11.01223691,55.09972143,83.27776449,19.74293735,2.048174339,480.3293869,25.57227724,127.0844731,196.721929,40.28588407,340.3859722,7/23/2004,0.5,-1.015,0.87,-0.46
7/26/2004,11.02310783,54.41572489,85.1057093,19.71261026,1.962833741,470.3364039,25.41760621,127.6513927,195.6290294,39.8585232,338.8068517,7/26/2004,0.5,-0.465,0.21,-0.7
7/27/2004,11.001366,56.01171682,87.10369548,19.68228317,1.928697502,475.4994451,26.50030344,128.8797185,193.8530676,40.4995645,342.3317123,7/27/2004,0.5,1.035,-0.52,0.95
7/28/2004,11.06659149,55.36572009,87.3162472,19.98555409,2.082310578,476.3321937,26.19096137,132.4702092,192.8967804,40.81296247,342.2803664,7/28/2004,0.5,-0.015,0.32,-0.57
7/29/2004,11.14268789,55.82171778,87.3162472,19.98555409,2.090844637,483.9934807,27.17054457,130.391504,191.8038808,40.6135274,344.5641159,7/29/2004,0.5,0.665,-0.59,0.93
7/30/2004,11.13181698,55.74571816,87.10369548,19.98555409,2.304196131,484.6596796,27.66033617,128.3127989,193.4432302,40.74173566,345.0640962,7/30/2004,0.5,0.145,-0.31,0.2
8/2/2004,11.2187843,55.66971855,87.61381961,19.68228317,2.218855534,489.4896214,27.60877916,131.2418834,195.2191921,40.00097683,346.2912507,8/2/2004,0.5,0.355,0.55,-0.51
8/3/2004,11.09920423,54.60572393,87.86888168,19.65195607,2.227389593,488.1572237,26.69364222,128.2183123,194.5361298,40.32862015,343.9960539,8/3/2004,0.5,-0.665,0.89,-0.88
8/4/2004,11.09920423,55.36572009,87.99641271,19.43966642,2.312730191,485.8255276,26.41007867,128.1238257,196.721929,39.34569017,343.2229328,8/4/2004,0.5,-0.225,-0.24,0.08
8/5/2004,11.08833332,53.997727,86.93365411,20.10686246,2.227389593,479.9962875,25.57227724,123.7774422,192.0771057,38.0920983,337.7919542,8/5/2004,0.5,-1.595,0.47,-0.23
8/6/2004,10.8600441,53.73172835,85.44579205,19.98555409,2.184719295,470.5029536,24.33490899,122.6436031,195.6290294,37.23737657,332.7795258,8/6/2004,0.5,-1.495,0.77,-0.87
8/9/2004,10.82743136,53.92172739,85.4883024,20.22817083,2.107912757,465.8395615,25.04381789,122.7380897,194.8093547,37.57926527,332.8294465,8/9/2004,0.5,0.015,0.11,-0.37
8/10/2004,10.97962417,54.87172258,86.80612307,19.98555409,2.176185235,474.1670474,25.67539127,124.8167948,197.1317664,37.25162194,337.2350571,8/10/2004,0.5,1.315,-0.49,0.82
8/11/2004,10.82743136,54.68172354,86.93365411,19.955227,2.133514936,471.6688016,26.17807212,124.060902,197.6782162,37.13765904,336.1072098,8/11/2004,0.5,-0.335,0.15,-0.37
8/12/2004,10.57740031,54.26372566,86.76361273,20.13718956,2.184719295,463.3413157,24.82470059,120.8483577,195.492417,36.51086311,332.2142812,8/12/2004,0.5,-1.165,0.29,-0.52
8/13/2004,10.51217482,54.68172354,86.16846791,20.47078758,2.295662071,461.1761694,25.14693191,120.2814381,197.8148286,37.05218687,332.8627311,8/13/2004,0.5,0.195,0.1,-0.03
8/16/2004,10.79481861,53.95972719,87.82637134,20.10686246,2.304196131,464.340614,26.43585717,122.5491165,200.6836901,37.2658673,337.5387053,8/16/2004,0.5,1.395,-0.07,0.41
8/17/2004,10.71872221,53.31373046,87.23122652,20.13718956,2.235923653,467.1719592,27.20921233,123.3994958,203.9623889,36.4396363,338.5359146,8/17/2004,0.5,0.295,-0.72,0.15
8/18/2004,10.91439868,53.27573065,87.95390237,20.31915211,2.389536728,476.4987434,27.95678898,124.7223082,206.8312504,36.82426107,342.9141712,8/18/2004,0.5,1.285,-0.69,0.74
8/19/2004,10.96875325,52.17373622,87.82637134,20.65275013,2.304196131,465.6730117,29.85150912,122.0766835,203.1427142,37.46530237,341.835691,8/19/2004,0.5,-0.315,0.21,-0.26
8/20/2004,11.13181698,51.86973776,87.91139202,20.71340432,2.270059892,468.3378072,29.95462314,123.0215494,209.8367243,38.86134786,344.6330356,8/20/2004,0.5,0.815,-0.3,0.93
8/23/2004,11.08833332,52.13573642,88.03892306,20.34947921,2.312730191,466.3392106,29.12971097,122.4546299,206.5580255,38.16332511,343.4461003,8/23/2004,0.5,-0.345,-0.33,-0.37
8/24/2004,11.25139704,52.13573642,87.99641271,20.56176885,2.398070788,467.8381581,29.78706286,121.3207907,208.4705998,37.86417251,343.6350476,8/24/2004,0.5,0.055,0.08,0.17
8/25/2004,11.53404083,50.91974256,88.33649547,19.955227,2.321264251,469.1705558,29.60661332,121.6987371,205.8749632,38.53370453,346.3778343,8/25/2004,0.5,0.795,-0.44,0.12
8/26/2004,11.36010619,50.84374295,88.50653684,19.955227,2.33833237,471.0026027,30.14796193,121.7932237,206.9678628,39.45965306,346.2566233,8/26/2004,0.5,-0.035,0.38,-0.5
8/27/2004,11.2948807,50.99574218,88.8466196,20.22817083,2.33833237,469.5036553,29.83861987,123.116036,206.5580255,39.48814379,347.2795885,8/27/2004,0.5,0.295,-0.22,0.5
8/30/2004,11.16442972,51.37574026,88.71908857,20.59209595,2.32979831,469.670205,29.19415724,121.6987371,207.7875375,38.81861177,344.4607621,8/30/2004,0.5,-0.815,0.36,-0.46
8/31/2004,10.91439868,51.18574122,88.67657822,20.71340432,2.34686643,480.3293869,29.03948621,123.0215494,209.5634994,39.17474582,346.2046887,8/31/2004,0.5,0.505,0.26,0
9/1/2004,11.08833332,51.67973872,89.35674373,20.62242304,2.415138908,491.6547678,29.12971097,121.2263041,208.1973749,40.41409233,347.4011576,9/1/2004,0.5,0.345,-0.3,0.51
9/2/2004,11.24052613,53.31373046,89.9943989,20.71340432,2.312730191,495.3188616,29.67105959,125.1947412,209.0170496,40.12918508,351.0856413,9/2/2004,0.5,1.055,-0.26,0.27
9/3/2004,11.52316992,53.84572777,90.07941958,20.68307723,2.500479505,492.3209666,29.70972734,123.8719288,208.6072122,41.22607797,349.5966936,9/3/2004,0.5,-0.425,0.41,-0.24
9/7/2004,11.40358985,54.68172354,91.77983336,20.8043856,2.509013565,493.9864638,29.37460677,126.9899865,212.4323609,40.75598102,352.2109148,9/7/2004,0.5,0.745,0.02,0.32
9/8/2004,10.97962417,56.12571624,91.26970922,21.10765652,2.449275147,493.6533644,28.9879292,124.2498752,210.2465617,41.01239754,350.6119955,9/8/2004,0.5,-0.455,0.08,-0.36
9/9/2004,11.13181698,56.84771259,90.41950234,20.8043856,2.491945445,499.1495051,29.02659695,123.588469,210.656399,41.49673985,351.7181645,9/9/2004,0.5,0.315,-0.32,1.21
9/10/2004,11.0774624,57.11371125,91.35472991,20.83471269,2.415138908,504.6456458,29.37460677,121.6987371,214.2083227,40.7987171,353.4634856,9/10/2004,0.5,0.495,-0.72,0.17
9/13/2004,11.12094606,55.85971759,92.28995749,20.8043856,2.406604848,512.806582,29.82573062,122.9270628,212.7055858,41.21183261,354.578651,9/13/2004,0.5,0.315,-0.49,0.37
9/14/2004,11.02310783,55.85971759,91.52477129,20.83471269,2.304196131,515.138278,29.5034993,121.8877103,209.0170496,41.71042028,355.270754,9/14/2004,0.5,0.195,-0.23,-0.44
9/15/2004,10.8600441,57.22771067,89.6118058,20.95602106,2.381002669,515.3048277,29.27149275,120.3759247,212.4323609,41.66768419,353.0219322,9/15/2004,0.5,-0.635,0.39,0.16
9/16/2004,11.13181698,57.53170913,91.31221957,20.83471269,2.32979831,518.1361729,30.41863624,121.6042505,217.7602464,41.79589245,354.4900174,9/16/2004,0.5,0.415,0.33,0.45
9/17/2004,10.96875325,57.75970798,91.0571575,21.10765652,2.363934549,515.9710266,30.39285773,123.9664154,212.9788107,42.80731316,355.6795503,9/17/2004,0.5,0.335,0.06,-0.55
9/20/2004,11.18617155,57.98770683,90.88711613,21.25929199,2.34686643,507.9766401,29.2586035,123.2105226,211.2028488,43.79024315,354.0294798,9/20/2004,0.5,-0.465,0.2,0.13
9/21/2004,11.26226796,58.21570568,90.80209544,21.22896489,2.312730191,509.4755876,29.9675124,124.060902,214.891385,44.28883082,356.7125181,9/21/2004,0.5,0.755,-0.07,0.36
9/22/2004,11.06659149,57.26571048,90.63205406,21.13798362,2.363934549,507.1438916,29.82573062,122.0766835,212.159136,43.8472246,352.1228731,9/22/2004,0.5,-1.295,0.66,-0.51
9/23/2004,11.03397874,57.26571048,89.52678511,21.1986378,2.602888222,508.8093887,29.29727126,120.2814381,210.7930115,44.01816894,350.9101423,9/23/2004,0.5,-0.345,-0.09,0.38
9/24/2004,10.90352776,57.07571144,89.56929545,21.10765652,3.737918168,513.3062311,30.12218343,120.2814381,210.7930115,44.36005763,351.4544748,9/24/2004,0.5,0.155,0.45,-0.2
9/27/2004,10.97962417,56.84771259,89.27172304,20.98634815,3.618441332,506.6442424,29.12971097,121.1318175,210.1099492,43.86146996,349.0901457,9/27/2004,0.5,-0.675,0.46,-0.66
9/28/2004,10.71872221,56.80971278,88.76159891,21.38060036,3.490430436,513.97243,29.54216706,121.3207907,213.388648,44.77317313,351.384191,9/28/2004,0.5,0.655,-0.15,0.61
9/29/2004,11.001366,57.68370837,89.44176442,21.47158164,3.362419539,516.4706758,30.65064279,120.8483577,213.6618729,43.74750706,353.0572362,9/29/2004,0.5,0.475,-0.66,0.65
9/30/2004,11.2187843,57.68370837,89.2292127,21.38060036,3.516032615,515.6379272,30.35418998,122.4546299,214.2083227,43.69052561,353.4988337,9/30/2004,0.5,0.125,0.54,0.09
10/1/2004,11.44707351,58.36770491,90.50452303,21.6232171,3.285613002,548.1151222,30.84398158,123.6829556,220.7657204,44.36005763,358.7515853,10/1/2004,0.5,1.475,-0.15,0.56
10/4/2004,11.56665358,58.36770491,92.50250921,22.13877768,3.644043511,542.6189815,30.25107595,123.3994958,218.4433087,44.06090503,360.0634212,10/4/2004,0.5,0.365,-0.18,0.37
10/5/2004,11.76233005,58.36770491,93.52275747,21.95681512,3.439226077,536.4566419,29.89017688,123.4939824,218.5799211,43.46259982,359.8654408,10/5/2004,0.5,-0.055,0.2,-0.21
10/6/2004,11.90365194,58.40570472,94.4154747,23.16989883,3.567236973,534.9576945,30.54752877,123.588469,219.6728208,44.41703908,362.375217,10/6/2004,0.5,0.695,0.19,0.13
10/7/2004,11.9471356,57.41770971,93.90535057,24.20101998,3.533100734,531.4601504,29.9932909,120.8483577,214.4815476,43.63354417,358.6798421,10/7/2004,0.5,-1.025,0.24,-0.59
10/8/2004,11.75145913,57.03771163,93.31020575,23.95840324,3.635509451,526.1305594,29.33593902,121.6042505,216.2575095,43.49109054,356.3025345,10/8/2004,0.5,-0.665,0.7,-0.46
10/11/2004,11.69710456,57.41770971,93.43773678,24.74690765,3.464828256,525.2978108,29.69683809,121.6042505,214.891385,42.09504506,356.9266098,10/11/2004,0.5,0.175,-0.53,0.18
10/12/2004,11.93626469,56.96171202,93.52275747,24.59527218,3.567236973,521.8002667,29.7483951,120.4704113,217.7602464,42.25174404,356.0888171,10/12/2004,0.5,-0.235,0.23,-0.03
10/13/2004,11.76233005,56.92371221,92.63004024,23.32153429,3.584305093,519.6351204,29.43905304,119.3365722,216.9405717,41.79589245,353.4811592,10/13/2004,0.5,-0.735,-0.52,-0.38
10/14/2004,11.54491175,57.03771163,91.65230232,22.10845058,3.370953599,523.2992142,30.16085119,114.4232691,218.8531461,43.10646577,350.6119955,10/14/2004,0.5,-0.815,-0.06,0.05
10/15/2004,11.59926632,57.18971086,92.80008162,22.59368407,3.200272404,525.9640097,29.43905304,115.5571083,220.2192706,43.2061833,352.281364,10/15/2004,0.5,0.475,0.03,0.28
10/18/2004,11.52316992,55.66971855,93.60777816,23.13957173,2.961318731,521.9668165,30.71508905,116.785434,220.9023328,42.29448013,353.8525093,10/18/2004,0.5,0.445,-0.89,0
10/19/2004,11.31662253,55.40371989,92.84259196,23.10924464,2.986920911,525.1312611,30.53463951,112.7225104,219.8094332,42.35146157,350.8048851,10/19/2004,0.5,-0.865,-0.5,0.1
10/20/2004,11.24052613,55.13772124,92.03489542,23.04859046,3.208806464,528.129156,30.68931054,112.4390506,217.623634,43.96118749,351.4544748,10/20/2004,0.5,0.185,-0.02,0.51
10/21/2004,11.37097711,55.47971951,89.31423339,23.32153429,3.3282833,528.7953549,31.32088392,113.8563495,222.6782947,44.01816894,353.0219322,10/21/2004,0.5,0.445,-0.11,0.79
10/22/2004,11.09920423,54.4917245,87.78386099,23.53382394,3.302681121,525.4643605,31.90090029,113.1004567,216.8039593,43.44835446,349.7715356,10/22/2004,0.5,-0.925,0.67,-0.59
10/25/2004,11.16442972,54.37772508,86.93365411,23.32153429,3.208806464,521.9668165,32.09423908,110.7382918,217.7602464,43.23467403,349.7190738,10/25/2004,0.5,-0.015,0.54,0.67
10/26/2004,11.19704247,54.4917245,86.08344722,23.32153429,3.097863687,524.2985125,32.09423908,112.0611042,221.9952324,43.63354417,354.3128167,10/26/2004,0.5,1.305,0.52,-0.53
10/27/2004,11.44707351,54.68172354,86.80612307,23.56415103,2.986920911,528.2957057,32.99648677,114.5177557,225.5471561,42.02381825,358.7874622,10/27/2004,0.5,1.255,-1.38,0.38
10/28/2004,11.38184802,55.09972143,88.16645409,22.98793627,2.986920911,532.4594487,33.46049986,115.6515949,231.9679413,41.0266429,359.2003052,10/28/2004,0.5,0.115,-0.22,-0.29
10/29/2004,11.54491175,55.70771836,87.86888168,23.04859046,2.99545497,530.9605012,32.99648677,114.5177557,233.0608409,41.52523057,360.0454185,10/29/2004,0.5,0.235,0.28,-0.49
11/1/2004,11.52316992,55.85971759,89.27172304,23.50349685,2.773569417,530.9605012,32.88048349,116.2185145,237.4324393,40.77022638,360.3227602,11/1/2004,0.7,0.077,0.03,0.37
